genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
croatian rock,0.3488583333333330,0.5615833333333330,231984.20833333300,0.709875,0.0006507208333333,0.11825,-6.202041666666670,0.0473666666666666,124.17316666666700,0.5448333333333330,40.875,7
crossover thrash,0.0085807695986486,0.3220467027027030,212289.67843843800,0.907590915915916,0.2307712497349850,0.1948399504504500,-8.386302762762760,0.0974400315315315,125.95130371621600,0.3668209774774770,35.017672672672700,4
crunk,0.0825934578426423,0.7605768014291930,261858.9466855620,0.7154428794972540,0.0068667672974144,0.2171425302255000,-6.1046276337391800,0.1953755748016790,121.87445468876100,0.573626141998552,46.82129024121620,1
crust punk,0.0261232734358974,0.315168433048433,151138.66552706600,0.903249715099715,0.1659885735071230,0.221674829059829,-9.381741025641030,0.1304076495726500,125.32825128205100,0.3813956695156700,29.967948717948700,9
cuarteto,0.2695025,0.6677500000000000,282666.5,0.74925,8.1E-07,0.184575,-6.981,0.055525,116.46125,0.782,54.0,9
cuatro venezolano,0.6367380952380950,0.6386904761904760,211441.9047619050,0.5337619047619050,1.50557142857143E-05,0.1508380952380950,-8.832309523809520,0.0626023809523809,127.68890476190500,0.8321190476190480,36.0,7
cuban alternative,0.3011,0.7395,265400.0,0.7820000000000000,0.000143,0.16605,-7.775500000000000,0.317,136.0665,0.8080000000000000,45.5,11
cuban rumba,0.6619073120915030,0.584984477124183,233433.7351919940,0.5544276960784310,0.2670616761540030,0.1689769403594770,-10.355154309640500,0.086783731617647,116.60900755719000,0.7644435253267970,18.644097222222200,10
cubaton,0.3665319444444440,0.6746388888888890,234023.95833333300,0.6702916666666670,4.11830555555555E-05,0.1530416666666670,-5.367444444444450,0.0958222222222222,94.37286111111110,0.6976111111111110,52.66666666666670,7
cumbia,0.3086138120247920,0.7088605154189820,215175.5941394160,0.6340141119432310,0.0119258665959736,0.1313960364225780,-6.830386545951500,0.0701276536903853,118.41597641456200,0.8241042766501230,40.88709409393050,7
cumbia andina mexicana,0.4013,0.69588,233978.46,0.62174,0.0017216411999999,0.123634,-6.90188,0.05659,133.25406,0.8571800000000000,51.74,9
cumbia chilena,0.1715,0.7886666666666670,242597.66666666700,0.777,4.585E-05,0.1248166666666670,-4.844000000000000,0.0471166666666666,95.78083333333330,0.8880000000000000,54.0,7
cumbia colombiana regia,0.2475810714285720,0.7376535714285720,233567.94642857100,0.6820535714285710,0.07428864275,0.1246451785714290,-6.156530357142860,0.0863301785714285,110.35229107142900,0.8593928571428570,38.34464285714290,11
cumbia ecuatoriana,0.3627980769230770,0.7247307692307690,215021.2019230770,0.6888942307692310,0.1493635184615380,0.3204903846153850,-6.677028846153850,0.0533788461538461,117.00625,0.8553365384615390,22.115384615384600,5
cumbia funk,0.0845,0.6940000000000000,398733.5,0.722,0.4475,0.2125,-10.396,0.05045,121.241,0.8180000000000000,37.5,1
cumbia lagunera,0.3669492500000000,0.7557732142857140,233459.825,0.6449767857142860,0.0698196071785714,0.1586901428571430,-7.075308928571430,0.1351828571428570,130.93813571428600,0.7460260714285710,44.951785714285700,7
cumbia paraguaya,0.2025,0.7911666666666670,223248.66666666700,0.8290000000000000,9.4E-06,0.1621666666666670,-4.522,0.0647166666666666,110.96133333333300,0.8360000000000000,57.5,7
cumbia peruana,0.78825,0.5125,325083.25,0.455,0.0045634,0.145675,-9.46375,0.046475,97.423,0.527,26.5,3
cumbia pop,0.06735,0.7605,215519.83333333300,0.6911666666666670,1.29666666666667E-05,0.3115,-4.7828333333333300,0.0966,138.97383333333300,0.8238333333333330,63.33333333333330,11
cumbia ranchera,0.7006491228070180,0.658719298245614,195445.7543859650,0.4844912280701760,0.1199682635087720,0.1535631578947370,-9.516631578947370,0.0566947368421052,104.09440350877200,0.7224035087719300,19.438596491228100,3
cumbia salvadorena,0.1984718518518520,0.7505246913580250,266085.5555555560,0.6225555555555560,0.0395280511111111,0.1413012345679010,-7.615314814814820,0.0544419753086419,120.0232839506170,0.8767098765432100,43.57407407407410,8
cumbia santafesina,0.147,0.86,244507.0,0.682,0.00931,0.0225,-9.046,0.0406,123.829,0.98,60.0,11
cumbia sonidera,0.2731382080645250,0.6992269034865710,232599.1927581410,0.6396381003358000,0.0145095642630557,0.1485493318084170,-7.189162169270430,0.0691107702706098,129.61844932030800,0.8124084331545280,50.07733372539520,7
cumbia villera,0.1567,0.8130833333333330,228567.58333333300,0.7202500000000000,2.7375E-05,0.1234083333333330,-4.842,0.0755083333333333,116.49491666666700,0.858,58.75,7
cyberpunk,0.0872781124809782,0.4342923913043480,288481.0135529890,0.7864363892663040,0.4614974611684780,0.3391508865489130,-8.080993036684780,0.0548142629076087,117.7332296875,0.3133006283967390,46.00621603260870,2
cymraeg,0.0608,0.568,236067.0,0.7070000000000000,0.0,0.0673,-5.6720000000000000,0.0582,171.968,0.6630000000000000,55.0,3
cypriot pop,0.9471111111111110,0.3896666666666670,196995.66666666700,0.588888888888889,0.3321457777777780,0.2165333333333330,-8.491555555555560,0.038,101.9987777777780,0.7511111111111110,0.0,5
czech classical,0.9578041474654380,0.2985030721966210,410243.1557603690,0.1577200307219660,0.4806757748786480,0.2276319124423960,-20.12410115207370,0.0576574270353302,100.0267930875580,0.1663724961597540,5.770660522273430,7
czech classical piano,0.9833333333333330,0.3286666666666670,380135.33333333300,0.1514666666666670,0.6016666666666670,0.2307666666666670,-21.276333333333300,0.0565,98.32033333333330,0.1463,9.333333333333330,7
czech contemporary classical,0.5880000000000000,0.4,145554.0,0.157,0.475,0.0886,-21.5795,0.054,123.318,0.698,11.5,11
d-beat,1.4049E-05,0.24013,117741.5,0.9348,0.1304445200000000,0.15886,-7.089200000000000,0.11929,141.27930000000000,0.3485,29.7,11
dabke,0.9058285714285710,0.4288285714285710,243900.4285714290,0.2571428571428570,0.0795579411428571,0.3254142857142860,-11.645314285714300,0.0439885714285714,99.61182857142860,0.4021714285714290,24.142857142857100,0
dakke dak,0.0023873333333333,0.7013333333333330,236255.33333333300,0.8386666666666670,0.1502843333333330,0.1684,-5.328000000000000,0.0534,138.67,0.5356666666666670,55.66666666666670,11
dallas indie,0.13155,0.4415,189813.5,0.7157500000000000,0.001000945,0.180075,-6.5505,0.044025,124.83550000000000,0.6567500000000000,40.25,0
dance pop,0.1836868067658390,0.6518115843817150,229190.83388664800,0.6843806823563690,0.027155959579408,0.1816706050165910,-6.39175741080005,0.0844317417888327,119.4704292887890,0.5456980191310820,55.66833967878670,7
dance rock,0.1720177466542380,0.5817988331623380,247278.0451260990,0.6795574634546120,0.1248509871450270,0.1918519896442270,-10.031398298503900,0.0555166620840822,123.75546335618600,0.63718169116446,39.88097485142630,9
dance-punk,0.1254195816071650,0.5499386274795410,245433.9970638870,0.7701697536410660,0.1760871521426320,0.1925140689462070,-6.37534689242761,0.0677033869951026,129.1685331516840,0.5369022058137720,46.552924936823000,7
dancehall,0.1262463330799340,0.7296053162578170,228400.9181380910,0.6696276193755740,0.0203174925388965,0.1452548250579390,-6.722216167410030,0.2093353279330100,116.8272834268010,0.726176933403297,50.10143666098210,1
dangdut,0.0409,0.37,295947.0,0.514,0.00115,0.283,-5.479,0.0302,126.978,0.17,56.0,2
danish alternative rock,0.0133616,0.5050000000000000,141446.5,0.9125,0.42004165,0.3745,-3.91,0.04665,125.2065,0.6825,42.5,11
danish classical,0.8648783950617290,0.278653086419753,418202.60679012300,0.2157104320987650,0.76701262345679,0.1544635185185190,-15.62468148148150,0.0424953086419753,101.57674567901200,0.1882228395061730,0.5138888888888890,5
danish electronic,0.1836541428571430,0.612373015873016,228676.9920634920,0.7514523809523810,0.3520580071428570,0.2776936507936510,-6.678388888888890,0.0686039682539682,126.41485714285700,0.335884126984127,54.30952380952380,10
danish electropop,0.946,0.542,247818.0,0.16,0.928,0.263,-21.672,0.0365,126.921,0.198,53.0,7
danish hip hop,0.0083299999999999,0.8910000000000000,230657.0,0.657,0.0026,0.054,-5.5520000000000000,0.165,125.995,0.453,57.0,10
danish jazz,0.9283425925925930,0.4421666666666670,349295.48148148100,0.1942268518518520,0.7313567592592590,0.3593388888888890,-22.009796296296300,0.0627842592592592,114.26764814814800,0.388411111111111,28.0,5
danish metal,0.0093718778837719,0.3792502741228070,297594.8519736840,0.8546154057017550,0.3215833702631580,0.2342968475877190,-9.564461896929820,0.0680100054824561,121.16591173245600,0.3563712171052630,41.3686951754386,7
danish pop,0.0419644444444444,0.7442063492063490,223105.57142857100,0.7272698412698410,0.0218571746031746,0.1320285714285710,-4.819047619047620,0.0967714285714285,132.15596825396800,0.5181428571428570,59.650793650793600,9
danish pop rock,0.5376547619047620,0.4691666666666670,354718.7857142860,0.4593095238095240,0.4470018428571430,0.5212119047619050,-13.178523809523800,0.0422214285714285,112.79959523809500,0.4718095238095240,44.57142857142860,2
danish post-punk,0.000174,0.555,288347.0,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397,31.0,11
danish punk,0.000305,0.62,247053.0,0.826,0.000242,0.071,-4.276,0.0352,140.834,0.7340000000000000,43.0,7
danish rock,0.0040672286842105,0.4610526315789470,240840.45394736800,0.9010328947368420,0.1797140280263160,0.2324697368421050,-6.089184210526320,0.0578335526315789,115.64742763157900,0.4533486842105260,47.66447368421050,2
danish singer-songwriter,0.000174,0.555,288347.0,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397,31.0,11
dansband,0.62,0.516,149867.0,0.629,1.78E-06,0.378,-11.271,0.0632,112.783,0.895,13.0,3
danseband,0.691,0.369,213187.0,0.505,0.00026,0.0954,-10.199,0.0771,204.212,0.79,30.0,7
dansktop,0.9171776315789480,0.5017214912280700,183635.44956140300,0.3061412280701750,0.2780539093859650,0.187134649122807,-13.769445175438600,0.1105212719298250,99.5966162280702,0.6208464912280700,3.942982456140350,7
danspunk,0.0973,0.84,202200.0,0.7070000000000000,0.0,0.27,-6.9570000000000000,0.0514,129.532,0.6970000000000000,55.0,9
dark cabaret,0.3481430851851850,0.4974444444444450,238759.8703703700,0.6791111111111110,0.0376943161111111,0.2049777777777780,-6.772055555555560,0.0717611111111111,140.9885740740740,0.5681092592592590,45.37037037037040,7
dark clubbing,0.1711233851851850,0.6238670033670030,271395.2760942760,0.6699124579124580,0.492889055892256,0.1638427609427610,-7.901833333333330,0.0493949494949494,115.48028787878800,0.2981592592592590,49.5875420875421,2
dark disco,0.07184,0.6272500000000000,288470.0,0.76075,0.015505,0.09735,-6.583750000000000,0.03925,111.2565,0.5875000000000000,46.25,10
dark hardcore,0.1212971428571430,0.4955714285714290,274039.0,0.9644285714285710,0.0016261971428571,0.2042,-3.2018571428571400,0.1812857142857140,174.3077142857140,0.3507142857142860,0.0,4
dark jazz,0.6131,0.3665800000000000,274342.6,0.16207,0.713321,0.10613,-20.4718,0.0418599999999999,87.1643,0.1471300000000000,42.0,5
dark minimal techno,0.0342636,0.7934000000000000,396850.8,0.7312000000000000,0.7034,0.2882600000000000,-9.0078,0.21826,125.6106,0.24198,0.0,5
dark post-punk,0.0659270499572649,0.4951947863247860,284959.0866666670,0.7645172649572650,0.4312462255692310,0.1596694102564100,-10.397311111111100,0.0578664871794871,131.63633512820500,0.5190375555555560,39.7625641025641,11
dark techno,0.06360022,0.7877000000000000,384930.4,0.6141000000000000,0.8569000000000000,0.0892899999999999,-8.1204,0.07251,127.02260000000000,0.23396,2.2,10
dark trap,0.1802064471405450,0.6958466487766870,190414.1004232730,0.6635923899706710,0.0421013518402072,0.1882656496753670,-6.830484599167240,0.1865369101088270,120.6501957159310,0.4115641867150940,59.02043265848660,1
dark wave,0.1248955010796690,0.4896589350269610,268651.95751708800,0.6638861800334170,0.3090684645259630,0.1892243066757800,-11.493903555289700,0.0510411965709728,132.36334157154300,0.4448542393103970,37.33143711551610,2
darksynth,0.1722893000000000,0.528625,248615.75,0.7565,0.623,0.1872,-5.579875,0.055025,127.658125,0.3928,55.625,5
dayton indie,0.0541149999999999,0.4691333333333330,204693.13888888900,0.7673250000000000,0.1500534830555560,0.1832518518518520,-6.809314814814810,0.0763231481481481,136.80585648148200,0.4302462962962960,45.86111111111110,6
dc hardcore,0.0219254998611111,0.3477602777777780,118808.06611111100,0.8289513361111110,0.3759193315263890,0.2456934444444450,-10.167815555555600,0.0886151527777777,129.18245708333300,0.4190691666666670,30.88208333333330,7
dc indie,0.6410000000000000,0.595,311507.0,0.489,0.0415,0.159,-9.68,0.145,132.35,0.196,43.0,2
death 'n' roll,5.98725E-05,0.224625,279615.0,0.944125,0.4517250000000000,0.23025,-7.938125,0.0865499999999999,127.41562500000000,0.2445,40.5,11
death metal,0.0237645009116456,0.3084596857801580,276191.9321272850,0.905415979069256,0.3736520863630810,0.2011442019527390,-7.614469877012070,0.0990306693715279,126.07117653661300,0.2801070057460120,39.11040608488710,11
deathcore,0.0673416211481481,0.4115614814814810,231163.65148148100,0.9095100000000000,0.1780081782296300,0.197820074074074,-5.382181296296300,0.1385004814814810,122.15595888888900,0.2793803703703700,43.83555555555550,7
deathgrass,0.4162118166666670,0.42216,183408.9333333330,0.7728333333333330,0.05539245,0.1872000000000000,-6.416166666666670,0.0766433333333333,109.69206666666700,0.6260200000000000,42.06666666666670,9
deathgrind,7.25120833333334E-05,0.2629583333333330,241374.41666666700,0.9189166666666670,0.5534233333333330,0.1626208333333330,-10.370416666666700,0.0910583333333333,107.12520833333300,0.2668541666666670,39.125,6
deathrash,0.0013660573297101,0.284825,276961.78985507200,0.9129971014492750,0.4087079652173910,0.1800622101449280,-8.837375362318840,0.0821932971014492,128.91552536231900,0.2443584057971010,38.32644927536230,4
deathrock,0.0249623245833333,0.4183220833333330,256124.44291666700,0.80286625,0.2838945478,0.2047250833333330,-10.24956875,0.0527074166666666,143.92882375000000,0.487602,35.14333333333330,9
deathstep,0.00151075,0.42625,275092.75,0.93675,0.013299375,0.15325,-3.27475,0.0804249999999999,127.00625,0.2135,53.5,6
deep acoustic pop,0.00357,0.419,214333.0,0.7340000000000000,2.32E-05,0.243,-7.841,0.0294,130.783,0.7290000000000000,36.0,7
deep adult standards,0.7645157931684270,0.510857309168105,161661.31562702200,0.3394112570119910,0.0110171191410398,0.2284265463111730,-11.330035463995200,0.0579379884744822,114.03917352723100,0.5746614249433940,23.099462874887200,2
deep big room,0.0761168848484848,0.649754657687991,239891.23501683500,0.8208967452300780,0.2297344354657690,0.1868718911335580,-4.896364758698090,0.0761276655443322,122.91668810325500,0.4006297979797980,50.04416386083050,11
deep ccm,0.2217636641875140,0.4746187063331080,358053.0481857110,0.5958087221095340,0.0532316019641649,0.2257993711967550,-8.03791864998873,0.0634343497858913,128.01480326797400,0.3213069202163620,49.20986026594550,7
deep christian rock,0.5051606902356900,0.5058683501683500,259419.81456229000,0.3959371212121210,0.0257355081506734,0.1884441835016840,-12.287659764309800,0.0336861026936027,117.82544048821500,0.3524741582491580,30.021464646464600,4
deep classic garage rock,0.0338,0.5700000000000000,147107.0,0.6505,0.0004525,0.2225,-8.962,0.02835,90.61,0.7190000000000000,26.0,2
deep comedy,0.8735000000000000,0.5938750000000000,217327.75,0.541625,0.000685375,0.72175,-9.7265,0.7407000000000000,92.96375,0.6740000000000000,30.0,6
deep contemporary country,0.3923020833333330,0.586125,190655.07291666700,0.5510937500000000,7.1715625E-06,0.1577000000000000,-10.23053125,0.03163125,123.08906250000000,0.6066458333333330,31.260416666666700,9
deep dance pop,0.10545,0.7105000000000000,257240.0,0.833,0.0,0.282,-3.708,0.1515,129.50800000000000,0.444,73.5,5
deep delta blues,0.9721428571428570,0.4578571428571430,121092.5,0.0782914285714285,0.1242186628571430,0.1915714285714290,-14.739928571428600,0.0435642857142857,107.09935714285700,0.3650714285714290,0.7857142857142860,10
deep disco,0.092557956632653,0.7181071428571430,421644.39583333300,0.6732623299319730,0.1115020675552720,0.1365403486394560,-10.938187500000000,0.0714625425170067,118.71869812925200,0.7741781462585030,35.332482993197300,11
deep disco house,0.35925,0.7345000000000000,282474.5,0.642,0.322105,0.13425,-10.14925,0.0433,137.4015,0.58625,41.0,3
deep dnb,0.000708,0.478,353267.0,0.987,0.11,0.0749,-2.9130000000000000,0.102,140.04,0.324,45.0,6
deep east coast hip hop,0.21061875,0.764925,253295.35,0.7094750000000000,0.0008020375,0.170275,-7.250275,0.283075,118.38647500000000,0.7485750000000000,43.325,11
deep euro house,0.3201480666666670,0.6929333333333330,234234.86666666700,0.6638333333333330,0.0294697473333333,0.2116833333333330,-7.688966666666670,0.05044,129.67533333333300,0.5513333333333330,51.73333333333330,5
deep flow,0.0156,0.743,226800.0,0.841,0.0,0.133,-5.189,0.0391,100.003,0.8140000000000000,69.0,0
deep free jazz,0.275,0.491,179467.0,0.389,1.24E-06,0.256,-15.245,0.0318,86.62200000000000,0.46,36.0,7
deep freestyle,0.0260477777777777,0.7332222222222220,257723.1111111110,0.743,0.076028,0.1652777777777780,-9.835444444444450,0.0629222222222222,120.46255555555600,0.8047777777777780,32.333333333333300,7
deep full on,0.00019234,0.6354000000000000,472583.0,0.9198,0.8438000000000000,0.13688,-6.7246,0.0448,144.79760000000000,0.2856,0.0,1
deep funk,0.2038023333333330,0.6556666666666670,204559.66666666700,0.6990000000000000,0.00032677,0.1687,-7.277666666666670,0.0676333333333333,125.42966666666700,0.8180000000000000,43.33333333333330,4
deep g funk,0.00146,0.6710000000000000,260622.0,0.7993333333333330,1.46E-05,0.3018,-4.597666666666670,0.1825666666666670,142.49166666666700,0.6456666666666670,35.666666666666700,4
deep gothic post-punk,0.00306,0.521,478493.0,0.82,0.7070000000000000,0.102,-7.497000000000000,0.032,144.011,0.429,39.0,1
deep groove house,0.1212144340336130,0.7046571428571430,254354.10756302500,0.6936097478991600,0.1080088728613450,0.1807898739495800,-7.208159243697480,0.0595619747899159,121.61737415966400,0.5190544537815130,43.81785714285710,6
deep house,0.1507122891276370,0.7320993173297520,308530.4320575230,0.6499339712383190,0.3126139772133620,0.1522968054389790,-9.577552912539870,0.1146817363326060,120.45319954115600,0.5906966504392590,44.28532818532820,7
deep idm,0.5854,0.6136666666666670,341760.0,0.3280000000000000,0.9033333333333330,0.17,-17.394333333333300,0.0563666666666666,114.65566666666700,0.3246666666666670,40.66666666666670,11
deep indian pop,0.6177190749759500,0.6209869723234860,260091.14719279300,0.43198199903167,0.1065621857441080,0.1780704187235770,-11.533904799878500,0.0943567356680843,104.0317992267600,0.6375937887648420,25.1412718981798,7
deep indie singer-songwriter,0.00374,0.436,330400.0,0.922,0.000413,0.253,-3.279,0.0627,150.151,0.0928,54.0,11
deep latin alternative,0.473,0.562,244307.0,0.217,0.0,0.205,-20.72300000000000,0.034,109.843,0.691,43.0,4
deep latin christian,0.5247500000000000,0.527625,233374.875,0.40575,0.006960165,0.170325,-10.599000000000000,0.0318125,86.754625,0.392,53.5,0
deep melodic metalcore,0.00254,0.53,243939.0,0.907,3.91E-05,0.1,-3.0660000000000000,0.0589,109.997,0.264,53.0,8
deep minimal techno,0.0053035166666666,0.7857500000000000,427211.0,0.7709166666666670,0.5795500000000000,0.0932416666666666,-6.878166666666670,0.105925,126.502,0.4860000000000000,0.0,2
deep motown,0.8126666666666670,0.5453333333333330,141399.66666666700,0.4363333333333330,6.9E-07,0.2053333333333330,-10.944666666666700,0.0382333333333333,118.17833333333300,0.7863333333333330,13.666666666666700,3
deep new americana,0.441198320262312,0.554128055757621,245569.47397863700,0.5371393419195590,0.0408514799956571,0.1714658456904110,-8.491800210458910,0.0517448964181573,113.97055279534200,0.4846779825166780,49.96240184283660,7
deep new wave,0.02095,0.6654166666666670,263424.5,0.6985,0.0421618883333333,0.1849166666666670,-9.554666666666670,0.0452166666666666,128.63941666666700,0.7720000000000000,31.58333333333330,4
deep norteno,0.2929691666666670,0.6831787037037040,195524.79629629600,0.6997148148148150,0.0566316530092592,0.1229953703703700,-6.697196296296300,0.0492314814814814,111.04738425925900,0.8017111111111110,36.584259259259300,7
deep northern soul,0.966,0.224,167867.0,0.204,4.45E-06,0.143,-16.838,0.0339,169.36700000000000,0.219,8.0,3
deep pop edm,0.2973142857142860,0.6155,213094.8571428570,0.4900714285714290,0.0123008071428571,0.0991928571428571,-7.448642857142860,0.0496071428571428,157.57428571428600,0.2936571428571430,62.5,6
deep progressive house,0.000781,0.804,534194.0,0.6560000000000000,0.932,0.648,-10.475,0.0633,123.994,0.24,0.0,0
deep psychobilly,6.56E-05,0.5380000000000000,524200.0,0.971,0.8240000000000000,0.104,-5.002,0.0373,139.998,0.191,0.0,9
deep punk rock,0.0248766,0.4883333333333330,130000.0,0.8133333333333330,0.4470333333333330,0.1538,-10.109666666666700,0.0372333333333333,148.59433333333300,0.9016666666666670,35.0,1
deep r&b,0.155,0.426,182707.0,0.953,0.0,0.132,-3.282,0.106,169.93,0.6780000000000000,51.0,9
deep ragga,0.1838136363636360,0.7452363636363640,217831.87272727300,0.5444909090909090,0.0068366363636363,0.1137218181818180,-9.954536363636370,0.1792927272727270,106.61746363636400,0.7028636363636360,38.26363636363640,6
deep regional mexican,0.3754490914862940,0.7025518386290720,197572.0223031460,0.6744417105389690,0.0150975428401835,0.1424895410069140,-6.187621116381820,0.0806971971781289,123.0107028853560,0.8548027433078820,49.10650510436700,10
deep smooth jazz,0.3902833333333330,0.5693333333333330,284371.0,0.4930583333333330,0.6300166666666670,0.1230666666666670,-13.126,0.0375833333333333,103.50283333333300,0.5584833333333330,46.83333333333330,8
deep soft rock,0.3587463768115940,0.6390086956521740,232361.8934782610,0.5368340579710150,0.0065140379130434,0.1947584782608700,-11.861535507246400,0.0473033333333333,110.10655579710100,0.6668942028985510,34.53405797101450,10
deep soul house,0.00945,0.7560000000000000,464067.0,0.468,0.904,0.142,-11.698,0.0455,99.007,0.325,40.0,4
deep soundtrack,0.9231619047619050,0.2749904761904760,147278.43809523800,0.091307619047619,0.6811909135238100,0.1094028571428570,-26.154676190476200,0.0586238095238095,97.54562857142860,0.2006152380952380,38.63809523809520,3
deep southern soul,0.6555000000000000,0.6175000000000000,156993.5,0.623,1.4E-05,0.0932,-6.990500000000000,0.03165,100.2515,0.8485000000000000,23.5,7
deep southern trap,0.076384129055277,0.7451717727478420,264535.7236163330,0.6772821276280980,0.0006635783826232,0.1952556897016850,-5.954174623625040,0.2461078003167640,117.35785784121800,0.5363412219785580,44.17152386173770,7
deep space rock,0.65,0.34,442573.0,0.489,0.523,0.11,-9.871,0.0489,140.359,0.628,0.0,6
deep talent show,0.3731282032634030,0.5895024708624710,205916.54242424200,0.6194321445221450,0.0003116857137529,0.1233793892773890,-7.0735459207459200,0.0470442144522144,123.92988391608400,0.4845652680652680,48.54890442890440,7
deep tech house,0.3679508823529410,0.3035882352941180,376114.5882352940,0.4954705882352940,0.5752294117647060,0.1865588235294120,-12.25505882352940,0.0391999999999999,129.69788235294100,0.3425882352941180,35.23529411764710,2
deep techno,0.147,0.6560000000000000,316232.0,0.8170000000000000,0.917,0.0811,-9.601,0.0371,124.013,0.405,2.0,9
deep tropical house,0.1705888888888890,0.7177777777777780,239265.02222222200,0.7146666666666670,0.2166766073333330,0.1580777777777780,-6.5130444444444500,0.0483588888888888,119.24545555555600,0.4487666666666670,51.3,5
deep underground hip hop,0.1801643169467790,0.7002293417366950,219824.5772233890,0.6854203081232490,3.87253835784314E-05,0.2551317051820730,-6.8362204656862700,0.1867187114845940,123.65402366946800,0.4280356617647060,56.35477941176470,1
deep uplifting trance,0.0036369166666666,0.5612083333333330,261592.64583333300,0.9330416666666670,0.5495013625,0.2732229166666670,-5.633625,0.1131333333333330,131.47150000000000,0.2686458333333330,0.7291666666666670,9
delta blues,0.7719774100804000,0.5794392264161910,200740.8864885340,0.3687644460834560,0.1131237718756140,0.179874595072082,-12.740044995648800,0.076982992154046,117.2117471971320,0.5991509347099630,24.42991440584130,10
dembow,0.1088321428571430,0.8559285714285710,205583.5357142860,0.8443928571428570,0.2214684285714290,0.0746785714285714,-3.607785714285720,0.1096535714285710,118.62692857142900,0.7337857142857140,62.10714285714290,0
denpa-kei,0.1028875,0.6805000000000000,233088.125,0.5938750000000000,0.169262,0.09565,-6.9201250000000000,0.14305,120.02725,0.38045,55.25,11
denton tx indie,0.2475933333333330,0.5975,272286.83333333300,0.7558333333333330,8.085E-05,0.1603,-7.150666666666670,0.0914,123.6535,0.6061666666666670,46.33333333333330,3
denver indie,0.2755333333333330,0.5557222222222220,271149.0,0.6900000000000000,0.0784559338888888,0.1835555555555560,-6.910277777777780,0.0338888888888888,117.2305,0.5709944444444450,44.5,2
depressive black metal,0.000623,0.813,522353.0,0.329,0.57,0.0728,-12.632,0.0775,136.00800000000000,0.143,0.0,0
derby indie,0.033,0.815,259893.0,0.605,0.684,0.114,-9.118,0.0368,102.643,0.795,63.0,5
desert blues,0.4952916666666670,0.4545416666666670,360091.75,0.4502916666666670,0.2102569166666670,0.1388041666666670,-12.259458333333300,0.0419541666666666,141.13808333333300,0.4119166666666670,50.20833333333330,7
desi hip hop,0.2678977142857140,0.7106785714285720,241651.7023809520,0.7181428571428570,0.1914452142857140,0.1531095238095240,-7.083785714285720,0.0682619047619047,120.06730952381000,0.6499833333333330,49.25,7
desi pop,0.4532901933318470,0.6330710655245430,286682.0394787660,0.5792789146481880,0.0741953682854566,0.1562119943408010,-8.978710297347110,0.0878510353209165,111.2900414294040,0.6536817499932750,41.71135988026330,7
destroy techno,0.0647877333333333,0.6419015151515150,235872.9924242420,0.7061060606060610,0.2318828181818180,0.1563590909090910,-6.278833333333330,0.0757272727272727,120.84754545454500,0.2679666666666670,62.47727272727270,7
detroit hip hop,0.1188754469411500,0.7088936268615600,231571.67085013800,0.7296523422649980,0.0183146415405717,0.2903173757846250,-5.4129224226095300,0.230145859658694,109.820826714092,0.56964916779949,54.73912025485340,1
detroit house,0.108265,0.7121500000000000,318294.65,0.7188000000000000,0.4884500000000000,0.15175,-11.9659,0.06056,119.02,0.64469,51.5,3
detroit techno,0.0457055,0.7649,352827.9,0.6078,0.8013,0.4174000000000000,-12.3634,0.0665099999999999,121.308,0.33344,44.0,11
detroit trap,0.1274674343434340,0.7246626262626260,212449.67272727300,0.6825300505050510,0.0320421636363636,0.1758851515151520,-7.097005050505050,0.1975280808080810,127.40525833333300,0.5070719696969700,54.98838383838380,10
detske pisnicky,0.882,0.146,71019.0,0.283,2.06E-06,0.0866,-13.291,0.0339,177.275,0.217,14.0,3
detskie pesni,0.652925,0.631625,130524.875,0.226875,0.00013154,0.1500125,-16.845125,0.07255,109.39175,0.7580000000000000,35.75,7
devon indie,0.424,0.591,201072.0,0.415,0.000299,0.111,-6.936,0.0437,90.483,0.197,52.0,6
dfw rap,0.1560122096254170,0.798394109344514,233769.8397678060,0.6244616041900180,0.0003070226144713,0.1259962992098740,-7.4709806287793900,0.2514787262512630,135.7522813946890,0.5483403614374480,52.91072481215490,0
dhrupad,0.986125,0.5800535714285720,220379.1428571430,0.1573428571428570,0.4324194035714290,0.1485214285714290,-12.92244642857140,0.1580553571428570,87.86705357142860,0.5404107142857140,10.517857142857100,5
digital hardcore,0.0754580588235294,0.6780588235294120,216758.61764705900,0.8475882352941180,0.6038039588235290,0.3199117647058820,-6.602382352941180,0.1087264705882350,136.69311764705900,0.4046764705882350,54.735294117647100,11
dinner jazz,0.8506,0.4711333333333330,227262.66666666700,0.1918,0.7574000000000000,0.1381533333333330,-16.278300000000000,0.0378733333333333,93.93193333333330,0.3806666666666670,47.36666666666670,5
dirty south rap,0.0988434631990304,0.7455249087689090,263657.4674463760,0.679958252456399,0.0042560063904059,0.2184423842951210,-6.512392648024730,0.2020364464478040,123.54280278539900,0.5722295229047970,46.85655343919480,1
